C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_56_743.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_56_743.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_56_743.jpg, -0.2022252, 0.9223735, 0, 1.818481
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_56_846.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_56_846.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_56_846.jpg, -0.1631214, 1, 0, 3.020001
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_56_947.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_56_947.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_56_947.jpg, 0, 1, 0, 4.192818
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_57_049.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_57_049.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_57_049.jpg, 0, 1, 0, 5.356596
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_57_149.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_57_149.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_57_149.jpg, 0, 1, 0, 6.50919
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_57_251.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_57_251.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_57_251.jpg, 0, 1, 0, 7.650603
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_57_358.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_57_358.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_57_358.jpg, 0, 1, 0, 8.780944
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_57_460.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_57_460.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_57_460.jpg, 0, 1, 0, 9.900255
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_57_564.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_57_564.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_57_564.jpg, 0, 1, 0, 11.22891
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_57_667.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_57_667.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_57_667.jpg, 0, 1, 0, 12.36428
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_57_772.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_57_772.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_57_772.jpg, 0, 1, 0, 13.34902
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_57_874.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_57_874.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_57_874.jpg, -0.2359086, 1, 0, 14.52016
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_57_977.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_57_977.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_57_977.jpg, 0, 1, 0, 15.41776
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_58_078.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_58_078.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_58_078.jpg, 0, 1, 0, 16.67926
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_58_184.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_58_184.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_58_184.jpg, 0, 1, 0, 17.91311
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_58_290.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_58_290.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_58_290.jpg, 0, 1, 0, 18.7732
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_58_394.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_58_394.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_58_394.jpg, 0, 1, 0, 19.93143
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_58_496.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_58_496.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_58_496.jpg, 0, 1, 0, 20.84219
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_58_597.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_58_597.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_58_597.jpg, 0, 1, 0, 21.90817
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_58_698.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_58_698.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_58_698.jpg, -0.3054375, 1, 0, 22.81637
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_58_801.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_58_801.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_58_801.jpg, -0.02632287, 1, 0, 23.79302
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_58_909.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_58_909.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_58_909.jpg, 0, 1, 0, 24.94658
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_59_016.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_59_016.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_59_016.jpg, 0, 1, 0, 25.90293
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_59_117.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_59_117.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_59_117.jpg, 0, 1, 0, 26.85072
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_59_218.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_59_218.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_59_218.jpg, 0, 1, 0, 27.78893
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_59_322.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_59_322.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_59_322.jpg, 0, 1, 0, 28.90236
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_59_428.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_59_428.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_59_428.jpg, 0, 1, 0, 29.81998
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_59_533.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_59_533.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_59_533.jpg, 0, 1, 0, 30.19069
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_59_636.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_59_636.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_59_636.jpg, 0, 1, 0, 30.19025
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_59_738.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_59_738.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_59_738.jpg, 0, 1, 0, 30.19028
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_59_839.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_59_839.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_59_839.jpg, 0, 1, 0, 30.19032
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_14_59_944.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_14_59_944.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_14_59_944.jpg, 0, 1, 0, 30.19031
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_00_049.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_00_049.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_00_049.jpg, -0.1139979, 1, 0, 30.18683
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_00_151.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_00_151.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_00_151.jpg, -0.1842981, 1, 0, 30.18657
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_00_252.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_00_252.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_00_252.jpg, 0, 1, 0, 30.18951
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_00_354.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_00_354.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_00_354.jpg, 0, 1, 0, 30.19019
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_00_457.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_00_457.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_00_457.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_00_557.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_00_557.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_00_557.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_00_659.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_00_659.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_00_659.jpg, 0, 1, 0, 30.19026
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_00_764.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_00_764.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_00_764.jpg, 0, 1, 0, 30.19036
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_00_870.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_00_870.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_00_870.jpg, 0, 1, 0, 30.1903
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_00_974.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_00_974.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_00_974.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_01_075.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_01_075.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_01_075.jpg, 0, 1, 0, 30.19025
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_01_179.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_01_179.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_01_179.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_01_284.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_01_284.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_01_284.jpg, 0, 1, 0, 30.19028
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_01_396.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_01_396.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_01_396.jpg, 0, 1, 0, 30.19033
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_01_500.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_01_500.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_01_500.jpg, 0, 1, 0, 30.19026
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_01_600.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_01_600.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_01_600.jpg, 0, 1, 0, 30.19028
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_01_703.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_01_703.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_01_703.jpg, 0, 1, 0, 30.19027
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_01_806.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_01_806.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_01_806.jpg, 0, 1, 0, 30.19026
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_01_906.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_01_906.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_01_906.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_02_008.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_02_008.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_02_008.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_02_112.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_02_112.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_02_112.jpg, 0, 1, 0, 30.19052
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_02_213.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_02_213.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_02_213.jpg, 0, 1, 0, 30.19032
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_02_315.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_02_315.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_02_315.jpg, 0, 1, 0, 30.19045
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_02_417.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_02_417.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_02_417.jpg, 0, 1, 0, 30.19026
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_02_518.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_02_518.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_02_518.jpg, 0, 1, 0, 30.19028
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_02_617.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_02_617.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_02_617.jpg, 0, 1, 0, 30.19028
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_02_720.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_02_720.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_02_720.jpg, 0, 1, 0, 30.1903
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_02_823.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_02_823.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_02_823.jpg, 0, 1, 0, 30.1903
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_02_929.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_02_929.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_02_929.jpg, -0.2165559, 1, 0, 30.17798
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_03_031.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_03_031.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_03_031.jpg, -0.1652253, 1, 0, 30.18885
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_03_133.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_03_133.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_03_133.jpg, 0, 1, 0, 30.18938
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_03_234.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_03_234.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_03_234.jpg, 0, 1, 0, 30.19018
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_03_338.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_03_338.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_03_338.jpg, 0, 1, 0, 30.19056
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_03_445.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_03_445.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_03_445.jpg, 0, 1, 0, 30.19026
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_03_547.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_03_547.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_03_547.jpg, 0, 1, 0, 30.19039
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_03_649.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_03_649.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_03_649.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_03_754.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_03_754.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_03_754.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_03_859.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_03_859.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_03_859.jpg, 0, 1, 0, 30.19032
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_03_963.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_03_963.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_03_963.jpg, 0, 1, 0, 30.19029
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_04_064.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_04_064.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_04_064.jpg, -0.2194416, 1, 0, 30.17767
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_04_168.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_04_168.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_04_168.jpg, -0.4072164, 1, 0, 30.15823
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_04_268.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_04_268.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_04_268.jpg, -0.1028991, 1, 0, 30.19196
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_04_369.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_04_369.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_04_369.jpg, 0, 1, 0, 30.18914
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_04_472.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_04_472.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_04_472.jpg, 0, 1, 0, 30.19016
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_04_576.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_04_576.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_04_576.jpg, 0.0164181, 1, 0, 30.19017
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_04_680.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_04_680.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_04_680.jpg, 0.3148704, 1, 0, 30.16545
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_04_781.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_04_781.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_04_781.jpg, 0.2513262, 1, 0, 30.18687
C:\Users\KIIT\Downloads\Dataset\IMG\center_2024_10_26_23_15_04_885.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\left_2024_10_26_23_15_04_885.jpg, C:\Users\KIIT\Downloads\Dataset\IMG\right_2024_10_26_23_15_04_885.jpg, 0, 1, 0, 30.18847
